id,label,attack_class,type,payload,context,context_bucket,severity,severity_original,severity_reason,is_destructive,destructive_flags,oracle,description,example
benign-0519,benign,benign,username,dehaan,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0520,benign,benign,postal_code,09640,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-0521,benign,benign,postal_code,41469,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-0522,benign,benign,price,7191,Price parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'precio')",
benign-0523,benign,benign,national_id,93805097B,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0524,benign,benign,address,"Beethoven, 96 1?F",Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-0525,benign,benign,national_id,24549666H,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0526,benign,benign,password,andurrial,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-0527,benign,benign,national_id,53004462L,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0528,benign,benign,national_id,85824650N,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0529,benign,benign,national_id,30798013R,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0530,benign,benign,address,"Calle Agorreneko, 34",Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-0531,benign,benign,password,morcillA,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-0532,benign,benign,username,moreen,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0533,benign,benign,surname,Korta,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-0534,benign,benign,password,desnutrir4e,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-0535,benign,benign,quantity,40,Quantity parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cantidad')",
benign-0536,benign,benign,address,"Plaza Maguncia, 111 9?B",Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-0537,benign,benign,password,circunsolar,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-0538,benign,benign,username,bobbi,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0539,benign,benign,username,packard,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0540,benign,benign,password,SimpAtIZAR,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-0541,benign,benign,surname,Gato Friar,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-0542,benign,benign,national_id,20221396A,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0543,benign,benign,card_number,8821878942336286,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-0544,benign,benign,card_number,7823017955745660,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-0545,benign,benign,card_number,2241828544626959,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-0546,benign,benign,name,Amael,Name field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'nombre')",
benign-0547,benign,benign,email,nagel-bory@multasdetransito.vi,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-0548,benign,benign,email,unger-waldridge@nuestrasantacruz.dd,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-0549,benign,benign,username,garret,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0550,benign,benign,surname,Pujadas Serch,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-0551,benign,benign,email,bolken.buloff@sayuela.ee,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-0552,benign,benign,city,Espinoso del Rey,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-0553,benign,benign,city,Lazkao,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-0554,benign,benign,username,chok,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0555,benign,benign,postal_code,43140,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-0556,benign,benign,password,jansenismo,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-0557,benign,benign,username,beckman,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0558,benign,benign,national_id,84598781C,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0559,benign,benign,surname,Ball�s,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-0560,benign,benign,password,9e6ch1,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-0561,benign,benign,national_id,28182212J,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0562,benign,benign,price,6373,Price parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'precio')",
benign-0563,benign,benign,city,Valencia,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-0564,benign,benign,card_number,0882217820565052,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-0565,benign,benign,username,balogh,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0566,benign,benign,password,b52B007,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-0567,benign,benign,password,d2oD7177Is,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-0568,benign,benign,email,lobe-cary@videoerotic.mh,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-0569,benign,benign,price,8234,Price parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'precio')",
benign-0570,benign,benign,price,9099,Price parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'precio')",
benign-0571,benign,benign,city,Sunyer,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-0572,benign,benign,postal_code,52000,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-0573,benign,benign,card_number,3088861320862707,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-0574,benign,benign,email,dell-ovo@matchball.com.st,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-0575,benign,benign,national_id,92973382E,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0576,benign,benign,surname,Puch Kinderman,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-0577,benign,benign,price,5798,Price parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'precio')",
benign-0578,benign,benign,username,verkroos,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0579,benign,benign,national_id,56664191B,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0580,benign,benign,username,nurettin,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0581,benign,benign,email,key@convenci�nes.gi,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-0582,benign,benign,address,Teucro 173,Address field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'direccion')",
benign-0583,benign,benign,quantity,75,Quantity parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cantidad')",
benign-0584,benign,benign,surname,Lapetini Villaplana,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-0585,benign,benign,name,Amaro,Name field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'nombre')",
benign-0586,benign,benign,username,raines,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0587,benign,benign,surname,Penagos Pijoan,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-0588,benign,benign,price,4288,Price parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'precio')",
benign-0589,benign,benign,card_number,3684116630945403,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-0590,benign,benign,national_id,97612857Y,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0591,benign,benign,password,pu1t784i�,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-0592,benign,benign,password,33ta08o0ner5,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-0593,benign,benign,price,548,Price parameter,url_param,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'precio')",
benign-0594,benign,benign,email,page@frenchpolynesia.com.ax,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-0595,benign,benign,city,Bergondo,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-0596,benign,benign,card_number,3720472306016487,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-0597,benign,benign,card_number,1199507612007205,Credit card field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ntc')",
benign-0598,benign,benign,city,Baliarrain,City field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'ciudad')",
benign-0599,benign,benign,email,clyde@aou.com.at,Email field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'email')",
benign-0600,benign,benign,surname,Peralta Barreras,Surname field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'apellidos')",
benign-0601,benign,benign,username,pacheco,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0602,benign,benign,username,boyer,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
benign-0603,benign,benign,postal_code,29313,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-0604,benign,benign,name,Reeve,Name field,form_field,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'nombre')",
benign-0605,benign,benign,password,24nD55619TES,Registration password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'password')",
benign-0606,benign,benign,postal_code,07810,Postal code field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'cp')",
benign-0607,benign,benign,national_id,96676664M,National ID field,profile_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'dni')",
benign-0608,benign,benign,password,rezumar,Login password,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'pwd')",
benign-0609,benign,benign,username,bizga,Login username,login_form,none,,benign_input (CSIC 2010),False,[],,"Benign user input (CSIC 2010, param 'login')",
